,BOVA11,IVVB11,IBOVESPA,FII,LFT
2017-06-30,0.013715853116870895,0.005138331172937821,0.010564350803378014,0.004319535916593885,1.5226178885503365e-06
2017-07-03,0.0026225198903988187,0.01302562483027996,0.006023159753003584,-0.0006655574288942318,1.5226178881062481e-06
2017-07-04,0.0009816979267982364,0.01737751912894238,-0.0007588213339958443,-0.0026473189633218416,1.5226178883282923e-06
2017-07-05,-0.0016366990264764921,-0.03386563815730948,-0.0012343140838851636,-0.005836238497628777,1.5226178883282923e-06
2017-07-06,-0.010373042406667494,-0.006599928652627185,-0.010889746536038913,-0.0009882025012712759,1.5226178885503365e-06
2017-07-07,0.001323219383710356,0.0010830151805334054,-0.0023719480317491693,-0.00017047848481034958,1.5226178883282923e-06
2017-07-10,0.0072463859856337735,-0.007242016655120495,0.01121697960025422,0.0005162170174047321,1.5226178881062481e-06
2017-07-11,0.012394192254219696,-0.0031546025914925037,0.01272315893199621,-0.0010083322212711232,1.5226178883282923e-06
2017-07-12,0.016077516530319046,-0.004384376864683432,0.015606372643949198,0.004556193134228603,1.5226178883282923e-06
2017-07-13,0.007942853417670249,-0.0003662183885353442,0.005260984029739801,-0.0033141898914821224,1.5226178883282923e-06
2017-07-14,0.002212730294884123,-0.002934678752778405,0.003950577052255921,0.002357992861468952,1.5226178885503365e-06
2017-07-17,-0.004430367625078532,0.0011014790401176796,-0.003429064654516943,-0.0008744826535242147,1.5226178883282923e-06
2017-07-18,0.0009509837211968645,-0.007982867470778756,0.0019302955055293506,0.0016754205217220533,1.5226178883282923e-06
2017-07-19,-0.0004753788143479455,0.003200816935583374,-0.0024211231735216674,0.00033474752344731857,1.5226178883282923e-06
2017-07-20,-0.005403702789399685,-0.005175589631287282,-0.0037197048683511587,-0.001772038671757945,1.5226178883282923e-06
2017-07-21,-0.0035121559545663534,0.002467880645218075,-0.003919092825366986,0.0008645645659085798,1.5226178885503365e-06
2017-07-24,0.006376580330963569,0.001970003834662647,0.006410673498826117,-0.0006410661343259291,1.5226178883282923e-06
2017-07-25,0.008701886058769925,0.007230821738026126,0.00868719521774821,-0.0028850220332446463,1.5226178883282923e-06
2017-07-26,-0.010610570116561411,-0.006001584074851239,-0.010055258085315235,0.0005893570090979345,1.5226178883282923e-06
2017-07-27,0.003813731979883192,0.0,0.004083267370538076,0.004775087342247775,1.3789276206061364e-06
2017-07-28,0.005378060357178031,-0.005420097523171335,0.003364586348071954,0.0007169639790520376,1.3789276206061364e-06
2017-07-31,0.005192393531587182,-0.005077046721278665,0.006437545535649621,0.0005761052059640574,1.3789276208281806e-06
2017-08-01,0.007971939334815414,0.0038411242513899583,0.009000634624451734,-0.0012349178169887944,1.3789276206061364e-06
2017-08-02,0.010685270907641856,-0.001113703868310732,0.00927789254816406,0.0017671570081627507,1.3789276208281806e-06
2017-08-03,-0.007266032407189792,-0.0033483834680472766,-0.005361702897249309,0.0020006192160157673,1.3789276208281806e-06
2017-08-04,0.004026052886601352,0.005450985186362425,0.0018103614445064671,0.0012158114867257658,1.3789276206061364e-06
2017-08-07,0.014117131715124437,-0.0002471799392976285,0.0154558914113488,0.002220344752410021,1.3789276206061364e-06
2017-08-08,0.00045710121112994085,0.0007412623862920084,-0.00060365581673945,-0.0019551854745000863,1.3789276206061364e-06
2017-08-09,-0.0033562382452268537,0.006768783644503834,-0.003363579183589158,-0.001693406974220768,1.378927620384092e-06
2017-08-10,-0.010908905184073201,-0.007139393278028278,-0.01008451845532175,0.00020278099721858612,1.3789276206061364e-06
2017-08-11,0.005699701357552721,0.0018512998822341068,0.005463314941385943,0.0026564922464299766,1.3789276206061364e-06
2017-08-14,0.01403314980230042,0.013958833424705618,0.013653598912214458,-0.002535808791743763,1.3789276206061364e-06
2017-08-15,0.0009084813445640013,-0.004753490556527088,0.00102459025356772,-0.002401924626688044,1.3789276206061364e-06
2017-08-16,0.005132031458391302,-0.007111381715588098,0.0034903539658726885,0.0032848842874442456,1.3789276206061364e-06
2017-08-17,-0.009378303670210347,-0.0056762134255034765,-0.009035654682297976,-0.003555885687663572,1.3789276206061364e-06
2017-08-18,0.010130851707644708,-0.012577147335329518,0.010798103339284782,-0.0017826957329581568,1.378927620384092e-06
2017-08-21,-0.0003009971845853134,0.008982016382567818,-0.0011649073031921944,0.0023729973845573716,1.3789276206061364e-06
2017-08-22,0.019817408935493844,0.010623949742547528,0.019849763857233405,-0.00071130813527426,1.3789276208281806e-06
2017-08-23,0.006177371933111897,-0.013359849866285755,0.006648231819942391,0.0003291033898313796,1.3789276206061364e-06
2017-08-24,0.00934039804369865,0.001244536206342731,0.009250759772150997,0.0028750439584242582,1.378927620384092e-06
2017-08-25,-0.0027637637050198648,0.004219893803137484,-0.0008297763596062875,0.0002315764091880684,1.3789276206061364e-06
2017-08-28,0.001019140998520653,0.0019797539590911623,-0.0008023027926825792,0.004188054298454154,1.3789276208281806e-06
2017-08-29,0.003776360734578046,0.002222501241365362,0.0043977112892856045,-0.0015720741391266476,1.3789276206061364e-06
2017-08-30,-0.006545068388961264,0.003324470740975987,-0.006244043462873107,0.001879469399014645,1.3789276208281806e-06
2017-08-31,-0.0017525214803600872,0.0,-0.0007197239957594512,0.0008016648174474097,1.3789276206061364e-06
2017-09-01,0.015951591540411463,0.002945845648331959,0.015242873476547526,0.006838369187391909,1.3789276206061364e-06
2017-09-04,0.004736201250542981,0.0007351775481033641,0.002860080254690298,0.0018997337040693298,1.3789276206061364e-06
2017-09-05,-0.0011460488723506724,-0.01766896254567013,0.0003049625751387038,0.004882722572051752,1.3789276206061364e-06
2017-09-06,0.01691455036996202,0.0003738864512761353,0.01732626485853484,0.005908910738044351,1.3789276206061364e-06
2017-09-08,-0.003388367924742363,-0.004746414692672118,-0.004546362214414686,0.011904763285571758,1.2339674926836892e-06
2017-09-11,0.017106435453428805,0.011947859081456725,0.016825591304938523,0.006918422509322139,1.2339674926836892e-06
2017-09-12,0.002360595005592024,0.012295740516705391,0.002955839258596062,-0.006337344709899974,1.2339674926836892e-06
2017-09-13,0.002355035717463872,0.001221280962943656,0.003334965957682419,0.002900334991342948,1.2339674926836892e-06
2017-09-14,-0.004159676364008017,-0.00648993612462344,-0.0017531537830358988,0.0020922930731838833,1.2339674924616448e-06
2017-09-15,0.016126021895268763,0.0018410747350095784,0.014626558840939831,0.007123469278391294,1.2339674926836892e-06
2017-09-18,0.00491000184253218,0.007695600679822983,0.0030709033207617074,0.005923569621088483,1.2339674926836892e-06
2017-09-19,-0.0006805451476844248,0.0007298085625216297,-0.00021057618987553177,0.00017342412281737277,1.2339674924616448e-06
2017-09-20,-0.0008171828306845604,-0.0008515260719305564,0.00039479398846749476,0.006123545121201889,1.2339674926836892e-06
2017-09-21,-0.0043697966137808296,0.0004866883682355409,-0.005276778641575633,-0.0009120589795080713,1.2339674924616448e-06
2017-09-22,-0.003427243070177479,-0.00426645950729601,-0.0028345516150993506,0.005030904647501333,1.2339674926836892e-06
2017-09-25,-0.012714352607224933,0.007302837655771221,-0.01264090834813307,-0.0016138332032890567,1.2339674926836892e-06
2017-09-26,-0.0006956946612113032,0.002664422328545072,-0.0016670927887280965,0.0013698910976722048,1.2339674926836892e-06
2017-09-27,-0.0071234626904676185,0.01285843220056118,-0.007048558713076725,0.0006368348170922768,1.2339674926836892e-06
2017-09-28,-0.0036510995506327227,-0.0029895388483660483,-0.003121524751749026,-0.00033869143502187384,1.2339674926836892e-06
2017-09-29,0.007009701871487328,-0.00059901831886228,0.009833639139822924,0.0031656727105563464,1.2339674924616448e-06
2017-10-02,0.00334725363034695,0.0009582206159186616,0.0008879680914966876,0.0018083187567836808,1.2339674926836892e-06
2017-10-03,0.03206198609003154,-0.0020372488269337187,0.03180459037819489,0.00436783746870979,1.2339674924616448e-06
2017-10-04,-0.0018896890324942466,-0.0036053765176104558,-0.0022431768603762173,0.0013057459138997166,1.2339674926836892e-06
2017-10-05,0.0002702184643052396,0.012324401485603884,0.00035245971554552307,0.0005405803999251658,1.2339674924616448e-06
2017-10-06,-0.00718401962420172,0.00011893854035068652,-0.007375273322901314,-0.002781966433743245,1.2339674929057336e-06
2017-10-09,-0.004089469293346651,0.00817107327822124,-0.004321994842295583,0.000774539624186012,1.2339674926836892e-06
2017-10-10,0.013971048550233098,0.0010608398338171094,0.015332096125700306,-0.0007611031886032476,1.2339674926836892e-06
2017-10-11,-0.0014827880855449078,-0.0022409021862454205,-0.0030868040947018695,0.003723882948711879,1.2339674929057336e-06
2017-10-13,0.004307446521570725,-0.0069910109257928345,0.004295483337549092,-0.001232308054325987,1.2339674926836892e-06
2017-10-16,-0.0014786025318369892,0.008406882751558126,-0.0012737033993443184,-0.0015156768117054996,1.2339674924616448e-06
2017-10-17,-0.008510652826946949,-0.002479183011051178,-0.009027253924543812,6.26398210497794e-05,1.2339674929057336e-06
2017-10-18,0.005142058220184118,0.005422612547537242,0.005104990404991817,-0.001150513717071593,1.2339674924616448e-06
2017-10-19,-0.004057287523238739,-0.0012940489295455227,-0.0040294676235269195,-0.00018366748174076058,1.2339674926836892e-06
2017-10-20,-0.0025782284746959754,0.012516976136778109,0.001414779438730932,-0.016542219673867178,1.2339674929057336e-06
2017-10-23,-0.009144923822135628,0.00845063049641505,-0.012885214240802119,0.0018066358946227385,1.2339674926836892e-06
2017-10-24,0.012671336507400644,0.005747142255568071,0.012348357719177363,0.0015446544408903617,1.2339674926836892e-06
2017-10-25,0.002028830385408314,-0.008517522196802662,0.004195508732281347,0.0032224538909136004,1.2339674924616448e-06
2017-10-26,-0.013056068100458056,0.020026989159501768,-0.010159558306347091,0.0009271928207525316,1.1243247649528064e-06
2017-10-27,0.00437099018758088,-0.010592960652519088,0.0010535188500757076,0.001666783742442024,1.124324764730762e-06
2017-10-30,-0.013999738173324111,0.010479628420689524,-0.015599615960219781,0.003226288919629524,1.1243247649528064e-06
2017-10-31,-0.008048917318765678,-0.0021553232101486344,-0.006599267451273863,0.0015328911479925102,1.124324764730762e-06
2017-11-01,-0.006991080256344115,0.00045414301902478365,-0.006534735537814586,-0.002315976544313414,1.1243247649528064e-06
2017-11-03,0.0004209358097594912,0.017440701449259983,0.0012319023617099979,-0.005055280207322144,1.1243247645087176e-06
2017-11-06,0.006848833119343169,-0.014607035576679177,0.005343204864790475,0.0010311843703375806,1.124324764730762e-06
2017-11-07,-0.02567860713734673,0.005080502869902665,-0.025845528965023987,-0.0009633106064624095,1.1243247645087176e-06
2017-11-08,0.02762683191804405,-0.004741015739135873,0.02654504605772879,0.0013203590400335096,1.1243247649528064e-06
2017-11-09,-0.02008071830371922,-0.006584133226497949,-0.019444717629994772,0.0009530112033897945,1.1243247645087176e-06
2017-11-10,-0.007546113614324783,0.013012844404023356,-0.01054476782407709,-0.0032330805932275957,1.1243247649528064e-06
2017-11-13,0.007262433053616098,-0.0033783300705425923,0.004272653951242466,0.0005478720289903712,1.124324764730762e-06
2017-11-14,-0.029079409528646925,0.01010111285292173,-0.023001390873533412,-0.00019466394500432808,1.1243247649528064e-06
2017-11-16,0.024671223440778038,-0.006722782782379047,0.02351178147135519,2.7164685910124596e-05,1.1243247645087176e-06
2017-11-17,0.010490675790728607,-0.006768198308292367,0.01267583039912062,0.0012216477473248211,1.1243247645087176e-06
2017-11-21,0.015254600055681147,0.004291907185512364,0.015645585030149733,0.002339583826524351,2.248649529453862e-06
2017-11-22,-0.0013898330668166516,-0.009512063048315382,-0.0010193544077801038,0.0005637525320857422,1.1243247645087176e-06
2017-11-23,0.00041714217270339717,0.01176352121112905,-0.00042951291212363856,0.001239137988981453,1.124324764730762e-06
2017-11-24,-0.004179485839601323,-0.010512732364982597,-0.00444014614998939,0.001084674467748641,1.124324764730762e-06
2017-11-27,-0.0005585940281718094,0.0011357011440757854,-0.0013223945360996319,-0.005294978995727011,1.124324764730762e-06
2017-11-28,0.0037644419248241212,0.004417011516051103,0.001093124893767557,0.001816260088869272,1.1243247649528064e-06
2017-11-29,-0.0226594819651379,0.005746842593806406,-0.019613813183112533,-0.0028614262907681173,1.124324764730762e-06
2017-11-30,-0.012173418714368797,0.016713480973740532,-0.010078124437952715,0.0018362321705861833,1.124324764730762e-06
2017-12-01,0.0038828932607168254,-0.004318697685529132,0.0040628197460213745,-0.0034037655298102573,1.124324764730762e-06
2017-12-04,0.012268351152311625,0.0004438135549747914,0.011365478644757867,-0.0010252084202936784,1.1243247645087176e-06
2017-12-05,-0.007542891863155722,-0.006119663624340084,-0.007470715072135618,0.000943593163636372,1.124324764730762e-06
2017-12-06,0.04169023495693548,-0.001675527113170897,0.00990310807780579,0.0008430366132410598,1.124324764730762e-06
2017-12-07,-0.0416902349569354,0.018387798587014167,-0.010716716060190848,-0.00425870657953583,1.0508327808911833e-06
2017-12-08,0.00171285717341212,0.003943488588837078,0.00337421731936876,0.003533556532350235,1.0508327813352721e-06
2017-12-11,0.004553219064606977,0.007081041754080725,0.0009345024454920378,-0.005532951459376174,1.0508327813352721e-06
2017-12-12,0.01353657242901356,0.007893166597161305,0.013832460309675979,4.558882527528374e-05,1.0508327813352721e-06
2017-12-13,-0.014388797847989123,0.001506666152506933,-0.0122677510400245,0.00036463580124777335,1.0508327808911833e-06
2017-12-14,-0.005413850819043348,0.00032255019023567943,-0.006673892794164835,-0.001888428239896696,1.0508327811132277e-06
2017-12-15,-0.0007145845655726236,-0.0007528063724504839,0.0024683369193043946,0.002125370231226832,1.0508327813352721e-06
2017-12-18,0.010240471309047079,0.001075334550025882,0.006958435466411156,-0.00032353095584856787,1.0508327811132277e-06
2017-12-19,-0.007100285623188197,-0.005387943891568139,-0.005967300535871978,0.001152386090284917,1.0508327811132277e-06
2017-12-20,0.010349611890000535,0.0011878475168522662,0.00940799971538308,-0.0024293041488472476,1.0508327808911833e-06
2017-12-21,0.022867691416110524,0.006561557236692229,0.023785633127139594,-0.0004610030320706166,1.0508327813352721e-06
2017-12-22,0.0022031960863050475,0.00726421662948416,0.0007184673007301394,-0.0015031585144207806,1.0508327811132277e-06
2017-12-26,0.00753690533511525,-0.0096256774914605,0.006641283730919797,0.007420685694089947,1.0508327813352721e-06
2017-12-27,0.005445915729438122,0.002468693630515605,0.005073778189760377,0.006171434714548856,1.0508327808911833e-06
2017-12-28,0.00230552984118493,0.002890375826032235,0.004315468248404215,0.0042534389777553125,1.0508327811132277e-06
2018-01-02,0.017190844984327675,-0.015403980574027238,0.01930153962769954,0.005192070814730501,2.1016655622035818e-06
2018-01-03,0.0026596368817117743,-0.00021717807411802075,0.0013343086028245296,0.004191289158728136,1.0508327811132277e-06
2018-01-04,0.00925316495249188,0.0034684589361702574,0.008324763031459105,0.0003736870947942867,1.0508327813352721e-06
2018-01-05,0.00577281102459788,0.004103287047676328,0.0053766979221980165,-0.0015490421739396331,1.0508327811132277e-06
2018-01-08,0.004177547658565323,0.0060163218384379664,0.0038876666194341118,-0.0009894371712403957,1.0508327811132277e-06
2018-01-09,-0.007847260401966427,0.006299698860773381,-0.006508999680901259,-0.0007404896491381763,1.0508327811132277e-06
2018-01-10,-0.007380175565624348,-0.007156983860944978,-0.008442414769733604,0.001106071463285482,1.0508327811132277e-06
2018-01-11,0.013923844721302288,-0.0003216509918172396,0.01477502983091643,0.0013986763854901977,1.0508327811132277e-06
2018-01-12,0.0001303659653132423,0.004814098150997404,-0.00020162052565244885,0.002227603180769062,1.0508327811132277e-06
2018-01-15,0.005203622141660623,0.014935966236694546,0.005065975221850596,-0.0005242184600515346,1.0508327808911833e-06
2018-01-16,-0.00012978831405628912,-0.010782390814288605,0.0010026068616086218,0.0036947630126064617,1.0508327811132277e-06
2018-01-17,0.017367209431327447,0.009098673020283542,0.016855343428709736,0.0016190825199002604,1.0508327811132277e-06
2018-01-18,-0.003961479639312888,-0.004750570617914681,-0.0027875098221292593,0.000994038062938591,1.0508327811132277e-06
2018-01-19,0.004088936206714217,-0.003391986443942625,0.0031692620695598413,0.0013458981929260155,1.0508327808911833e-06
2018-01-22,0.005341462319775333,0.008669043544786367,0.005586435228982202,-0.001906855987833189,1.0508327813352721e-06
2018-01-23,-0.013278965424603831,0.01587331437662113,-0.01228203399940864,-0.0014812033614384423,1.0508327811132277e-06
2018-01-24,0.03820673598888578,-0.02858531743025207,0.036534076828887624,0.0023777019983460893,1.0508327811132277e-06
2018-01-26,0.022266636330057828,0.009443535231646118,0.021878883011774337,0.0060556635461862865,2.1016655622035818e-06
2018-01-29,-0.010582142719142212,0.0014774104258924031,-0.009786894700049235,-0.0016335280805206225,1.0508327813352721e-06
2018-01-30,-0.002080889049791976,-0.005922864406166148,-0.0025534947081927166,0.0011946698071427656,1.0508327811132277e-06
2018-01-31,0.004767436304219528,0.0003182522033540087,0.00508870899448282,0.003107355180440259,1.0508327808911833e-06
2018-02-01,0.006684960070481726,-0.004144306189167822,0.0068306917859282884,-0.004051553154467784,1.0508327813352721e-06
2018-02-02,-0.015996496917855,-0.0027724706289496454,-0.017153119698881513,-0.0014025710234802358,1.0508327811132277e-06
2018-02-05,-0.01526228751598675,0.006061103483910531,-0.026282088033532314,-0.002396392463417871,1.0508327813352721e-06
2018-02-06,-0.015017551048697331,0.009005628188197258,0.024531410240997337,0.00011466423238231123,1.0508327811132277e-06
2018-02-07,-0.014772814581407915,0.011950152892483983,-0.013524665985011917,-0.00023375254532841507,1.0508327813352721e-06
2018-02-08,-0.015883381536126347,-0.021724536203961673,-0.015021584954963266,8.380436537426979e-05,1.0139677401832465e-06
2018-02-09,-0.006757197838025192,-0.014563066913325573,-0.0078063832205468465,0.000568801893704514,1.0139677399612021e-06
2018-02-14,0.030612711772851242,0.022149298969855565,0.032160006316495876,-6.171478952817858e-05,1.0139677399612021e-06
2018-02-15,0.009876661172853133,0.014138304147431535,0.008913628377438379,0.0006566263305103988,1.0139677399612021e-06
2018-02-16,0.0019636240184507867,0.0037725561612410082,0.0027722508513977483,0.003373277803931434,1.0139677399612021e-06
2018-02-19,0.0036715627479121864,0.0005378118180553976,0.0031656436268912374,0.000983012397531288,1.013967739739158e-06
2018-02-20,0.013107005733748438,-0.002152820475780361,0.01185263323301513,0.0012361699598058232,1.0139677399612021e-06
2018-02-21,0.0012049461886681427,-0.0014018968377479254,0.0028861392345821057,0.0009633279343768833,1.013967739739158e-06
2018-02-22,0.00851374026246067,-0.0029177806782483304,0.007340629704099646,0.0011809991749720217,1.0139677399612021e-06
2018-02-23,0.006427074165851521,0.01129950608350764,0.006977881962108268,0.0031991787116101614,1.0139677399612021e-06
2018-02-26,0.005088470830800858,0.007993647940750108,0.004115561466226692,0.001354273243233808,1.0139677399612021e-06
2018-02-27,-0.007464105406901939,-0.005321992510814797,-0.008225124841119721,-0.0006398941563558299,1.013967739739158e-06
2018-02-28,-0.019089316954290732,-0.011809031500962639,-0.01686658395427744,0.006462794281480131,1.0139677401832465e-06
2018-03-01,-0.016517849275829118,-0.008918429528681307,-0.0012056726596448815,-0.0033238386884285845,1.0139677399612021e-06
2018-03-02,-0.013946381597367503,-0.006027827556399976,0.004475901336439849,-0.0028864314386453115,1.0139677401832465e-06
2018-03-05,-0.006231978561982663,0.0026439783604440183,0.003050344655502839,-0.0007403375406193637,1.013967739739158e-06
2018-03-06,-0.0036605108835210485,0.00553458033272535,-0.004310451931347751,-0.0002657842065758147,1.0139677399612021e-06
2018-03-07,-0.0010890432050594354,0.008425182305006683,-0.0019750264984809748,0.0007318252832465532,1.0139677401832465e-06
2018-03-08,-0.005584560956034781,0.011017908672161807,-0.005854453598629883,0.0021618526398526714,1.013967739739158e-06
2018-03-09,0.015223226562823834,0.01425953377349888,0.01617720099009944,0.002651341651530543,1.0139677399612021e-06
2018-03-12,0.0065730195108498445,-0.0001049046778726408,0.006106060951932089,0.002294174670849409,1.0139677399612021e-06
2018-03-13,-0.0053747153146511085,-0.004941849009838267,-0.005955558795415214,0.0017711352852308405,1.0139677399612021e-06
2018-03-14,-0.004320705373568848,-0.0054963067137703495,-0.0038623297354138525,0.0003926806111549692,1.0139677399612021e-06
2018-03-15,-0.012953388560102173,0.008443354136699017,-0.01313630503077499,0.0018017634564591225,1.0139677399612021e-06
2018-03-16,-0.0007313208264047837,-0.0037906816552902675,-0.0004946588721354595,3.0145451807298412e-05,1.013967739739158e-06
2018-03-19,-0.011281613301316969,-0.01007276280324717,-0.011528632002674524,0.0009899882870828063,1.0139677401832465e-06
2018-03-20,0.0038156879585185843,0.008805975479170473,0.002986728542133454,0.00217453049665465,1.0139677401832465e-06
2018-03-21,0.008440869995331035,-0.012970639554366765,0.009613355262354717,-0.0006269484991120942,1.013967739739158e-06
2018-03-22,-0.003661163808749651,-0.018359014310307304,-0.0024625185497613024,0.0023683171570364533,9.769836496837972e-07
2018-03-23,-0.002570841606207884,-0.02059207017587421,-0.004623260474189959,0.002157488904346465,9.769836499058416e-07
2018-03-26,0.007936083472203273,0.026026866161831204,0.00839116244513999,0.0030229175365106046,9.769836496837972e-07
2018-03-27,-0.01531798774863799,-0.010570590739988277,-0.015157546735307932,0.0016868079462931103,9.769836496837972e-07
2018-03-28,0.0004937442832750997,-0.001973904664229804,0.0007872043917450755,0.0016627228678833736,9.769836496837972e-07
2018-03-29,0.01725345568622836,0.0061283315177485245,0.017632222340395735,0.0017066227030467667,9.769836494617528e-07
2018-04-02,-0.007061166852615322,-0.01872100212010122,-0.008233790753763561,-0.001519686167456051,9.769836499058416e-07
2018-04-03,-0.0012224753973997479,0.01806613810795215,-0.0005080070285104234,0.0021938906635214045,9.769836496837972e-07
2018-04-04,-0.004290518023427208,0.01247644646552669,-0.0031127416645943128,0.00022887174805340696,9.769836494617528e-07
2018-04-05,0.011846034543667547,0.008053734807096823,0.010025442229290677,-0.003438588558903749,9.769836499058416e-07
2018-04-06,-0.00523402438383023,-0.016172859245600957,-0.004587433793419989,0.004501731283223784,9.769836496837972e-07
2018-04-09,-0.018724423213293283,0.020867729538804104,-0.01799878479082857,-0.004174344064132543,9.769836496837972e-07
2018-04-10,0.01407603707190674,0.014373536094953987,0.01433729130077489,-0.002426059611123472,9.769836496837972e-07
2018-04-11,0.010853096219784671,-0.012778110585469921,0.008671323685304728,0.000383453557821661,9.769836496837972e-07
2018-04-12,-0.00024255996479318305,0.014665104531800553,0.0023199963537326312,-0.0006221211121007823,9.769836494617528e-07
2018-04-13,-0.013803397936617202,0.0023014299409827438,-0.013076085428923322,0.001103360248258722,9.769836496837972e-07
2018-04-16,-0.016369408699926254,0.004379172872667501,-0.017608531709823575,-0.0022932856877963116,9.769836496837972e-07
2018-04-17,0.014029620216404323,0.010555791191604054,0.014663511174911114,0.0005674170518137319,9.769836494617528e-07
2018-04-18,0.01941329952086085,-0.008165851610841351,0.019899162453589424,-0.001545153350134511,9.769836496837972e-07
2018-04-19,0.002415515419408982,-0.0036391875557056025,0.0005594405740313998,-0.00015806460603261843,9.769836496837972e-07
2018-04-20,-0.0019319453328374711,-0.001042193667297778,-0.003197687321010827,-0.0027851774782771707,9.769836496837972e-07
2018-04-23,-0.00048357008657169014,0.010270310296946467,0.0006076470225298962,-0.0013418763843360676,9.769836496837972e-07
2018-04-24,-0.002663684719424969,-0.007978868654705828,-0.001554910262951411,-0.0018249238060161093,9.769836496837972e-07
2018-04-25,-0.004861476678044227,0.007256141916778011,-0.004984967481661684,-0.00467840133722977,9.769836496837972e-07
2018-04-26,0.017272007015042258,0.007511516993599644,0.015622127574988851,0.001609323202092577,9.769836496837972e-07
2018-04-27,-0.0004791102585739864,-0.00359441828344923,0.0007174763656313237,0.0026606981727499753,9.769836499058416e-07
2018-04-30,-0.003480362503472911,0.004106797715333875,-0.003824761269029559,0.004915258317563403,9.769836496837972e-07
2018-05-02,-0.01783055579160327,0.009179070393001672,-0.018376019535955555,-0.0046401208545728415,9.769836496837972e-07
2018-05-03,-0.015043455626701683,-0.01071715354061352,-0.015003111579302428,0.00037389363376706924,9.769836496837972e-07
2018-05-04,-0.00286153511017276,0.012238853298796174,-0.002043196268654849,3.8670674099080443e-05,9.769836494617528e-07
2018-05-07,-0.0054972956578598535,0.012491326497595458,-0.004872410623514431,-0.0061674982751004906,9.769836496837972e-07
2018-05-08,0.004998779761560971,0.005391396010117562,0.0029214724708456798,-0.0017437852337330558,9.769836496837972e-07
2018-05-09,0.01398793934923488,0.01649173978173538,0.015656248176855077,-0.0015299369989221895,9.769836499058416e-07
2018-05-10,0.018512333096127317,-0.0037287576711351558,0.018763114667599837,-0.001232585547311326,9.769836496837972e-07
2018-05-11,-0.007023543260969025,0.017347660150884278,-0.0074935615238170845,0.00016501148604229572,9.769836494617528e-07
2018-05-14,0.001214458176178008,0.006740487326339424,0.0001408021028773817,-0.0009165923391673368,9.769836499058416e-07
2018-05-15,-0.0021871248918258327,0.004213781844255048,-0.0011974502786776182,-0.0029117297040086028,9.769836496837972e-07
2018-05-16,0.014611128791375909,0.008185071040103065,0.01639256824951036,-0.0072485799501565765,9.769836494617528e-07
2018-05-17,-0.032158671795156225,0.006142249607886165,-0.03426542478004848,-0.005498716222711185,9.769836496837972e-07
2018-05-18,-0.007081211059110835,0.00657276496057909,-0.006478571464795632,-0.006364018175073337,9.769836496837972e-07
2018-05-21,-0.012671923676619554,-0.007043936246165769,-0.015367471019772972,-0.0050910642384798845,9.769836496837972e-07
2018-05-22,0.010050374385797877,-0.014716576174320796,0.011230474026674452,-0.009714804425400304,9.769836499058416e-07
2018-05-23,-0.02211780525361899,-0.0023940637979507308,-0.022885245062647153,0.0010230364340569514,9.769836496837972e-07
2018-05-24,-0.010276301960327193,0.0053547416988703085,-0.009255356802662366,-0.004799745522509016,9.769836496837972e-07
2018-05-25,-0.014959549172699083,0.0032371383294849078,-0.01539459405413387,-0.0012499945015518965,9.769836496837972e-07
2018-05-28,-0.04846912120414387,0.019299286513621998,-0.045932328684962144,-0.009992522776620504,9.769836499058416e-07
2018-05-29,0.00972009932591805,0.00065246490569124,0.009456709934015213,0.008613906525512496,9.769836496837972e-07
2018-05-30,0.00908663149608759,0.0004658163127611383,0.008925242135949581,0.004762668304968857,9.769836496837972e-07
2018-06-01,0.007398016695498489,0.012310927025535734,0.006311955187220851,-0.0011026306084855795,9.769836496837972e-07
2018-06-04,0.016349081076885645,-0.002855937855524879,0.017403349994635726,-4.9737409098246546e-05,9.769836499058416e-07
2018-06-05,-0.02334217396759926,0.017558733652470862,-0.025175578199436867,-0.0007554083295816662,9.769836496837972e-07
2018-06-06,-0.008538335462709656,0.026303202514082847,-0.006873599159811926,-0.006737915224274305,9.769836494617528e-07
2018-06-07,-0.028999524780492985,0.011850026602670979,-0.030222080348581412,-0.015333006340633159,9.769836496837972e-07
2018-06-08,-0.013684366628267603,-0.05267200989497253,-0.012384945045407157,-0.008669768845367217,9.769836496837972e-07
2018-06-11,-0.007700036722945345,0.003580772190075805,-0.008729831689103998,-0.0018168702993537264,9.769836494617528e-07
2018-06-12,0.005851669316706775,-0.001008671031774,0.006149114245363678,-0.0014315323112541352,9.769836499058416e-07
2018-06-13,-0.007427496730699136,-0.0017446627035566362,-0.008724757848853988,-0.003959063628342888,9.769836496837972e-07
2018-06-14,-0.01371363140523306,0.029342007957027516,-0.009767185760636156,-0.004286292801548531,9.769836494617528e-07
2018-06-15,-0.010079735081752847,-0.024391494313920074,-0.009326339412593391,-0.005818167244198113,9.769836496837972e-07
2018-06-18,-0.00870025364440698,0.007924646361545676,-0.013416717941729961,-0.007644721458535485,9.769836499058416e-07
2018-06-19,0.018925247163906842,-0.009297344165935946,0.022364945806913394,-0.0023614458417170886,9.769836496837972e-07
2018-06-20,0.010121610111112121,0.012739039927556792,0.010159162606670174,0.0019451251060420463,9.769836496837972e-07
2018-06-21,-0.026975440367364704,-0.012555867391300263,-0.028806897756889622,0.0009854904090363483,9.769836499058416e-07
