date,BOVA11.SA,IVVB11.SA,XFIX11.SA,^BVSP,selic_rate,LFT.SIM
2016-10-11,-0.012217565560440624,-0.014517042495642674,-7.91134893993517e-4,-0.010475449179477181,0.052531,5.2531e-4
2016-10-13,0.004574728154346452,-0.007082153127570989,-1.4845524074491578e-4,0.0015895906394414183,0.052531,5.2531e-4
2016-10-14,0.010288423021289184,0.007275351602450408,0.004245350461379527,0.010602267707259694,0.052531,5.2531e-4
2016-10-17,0.014691105692840045,-0.002832416747109767,0.002831046227644629,0.015040393737756341,0.052531,5.2531e-4
2016-10-18,0.0176044704888787,0.0011361198338242229,0.0039479072815136185,0.017321679213984975,0.052531,5.2531e-4
2016-10-19,-0.008730753664545676,-0.004823327396713872,0.0022843716346310217,-0.004327239660092186,0.052531,5.2531e-4
2016-10-20,0.007502839245947968,-0.007840385456797327,0.0014868839470798534,0.0052278524863791365,0.05166,5.166e-4
2016-10-21,-0.003723482929121835,0.0028736290520334773,0.001690580432615274,0.0042294558100191,0.05166,5.166e-4
2016-10-24,0.009587262655354145,-0.0053008987164036014,0.0028507443309675473,-7.487365071442431e-4,0.05166,5.166e-4
2016-10-25,-0.004184808172551291,-0.0069134863146156356,0.0019472358420851155,-0.0030284108648142016,0.05166,5.166e-4
2016-10-26,0.001939595097038005,0.0069616153470450914,0.0033377837116155273,-6.263113393667474e-4,0.05166,5.166e-4
2016-10-27,0.0019357788132863263,0.005329147990144056,0.00303157126607001,0.006643060821608815,0.05166,5.166e-4
2016-10-28,0.0028980889294305534,0.008166184382564445,0.005151468141673332,9.027237354084505e-4,0.05166,5.166e-4
2016-10-31,0.009792913812584292,-9.947377020333992e-4,0.0036828100053218904,0.009594451701188111,0.05166,5.166e-4
2016-11-01,-0.024642337267990255,0.003271631828660526,0.0018028336302706727,-0.024628417404697678,0.05166,5.166e-4
2016-11-03,-0.022656877330400782,-0.007230995959979669,-0.004599538458281205,-0.02488709218962193,0.05166,5.166e-4
2016-11-04,-0.007671766035629912,-0.002427851715159246,5.211019711479636e-4,-0.002461538461538515,0.05166,5.166e-4
2016-11-07,0.04537816408301598,0.009305677023310643,-0.0035235782122755577,0.03983895581025365,0.05166,5.166e-4
2016-11-08,0,-0.005957420836103733,-0.001424015189495309,0.0016549053893710752,0.05166,5.166e-4
2016-11-09,-0.015916425503593734,0.030964584935037953,-0.001981509472256282,-0.01402786869914896,0.05166,5.166e-4
2016-11-10,-0.03234764861708028,0.05536332179930792,-0.006689500160548034,-0.0325176262290936,0.05166,5.166e-4
2016-11-11,-0.03038999241890905,-0.005114746093749956,-0.004267011475674765,-0.03295697782715967,0.05166,5.166e-4
2016-11-14,0.011143990706034446,0.012391279117363707,-0.005037388133190546,0.007992024871587011,0.05166,5.166e-4
2016-11-16,0.01515414280592231,0.005208253653516293,-9.190426729458467e-4,0.018472266456576847,0.05166,5.166e-4
2016-11-17,-0.022052573710530377,0.0019430250234266921,0.0019214230505448793,-0.016277423920736056,0.05166,5.166e-4
2016-11-18,0.006591452616829363,-0.012281796599647343,-0.0015320175367115052,0.003212313869834338,0.05166,5.166e-4
2016-11-21,0.018438733712432098,-0.0023560248898006897,-0.004690160999842097,0.018478369634101544,0.05166,5.166e-4
2016-11-22,0.01607446340891938,0.003935914688516062,0.004263996020270389,0.014475192402161552,0.05166,5.166e-4
2016-11-23,0.0013322536564714937,0.010193497685706987,-0.0030047847931761185,5.165122510248921e-4,0.05166,5.166e-4
2016-11-24,-0.012472974998793074,0,-4.695476508967955e-4,-0.009518278320911122,0.05166,5.166e-4
2016-11-25,0.0037049074107207147,0.009961146347573058,-2.895083274612187e-4,0.0026548960844354763,0.05166,5.166e-4
2016-11-28,0.020973154899370794,-0.006916881230155103,0.0013769287931111318,0.021052973570071076,0.05166,5.166e-4
2016-11-29,-0.027280195382717864,0.003998420785175316,0.0013150140777440367,-0.02971919497255593,0.05166,5.166e-4
2016-11-30,0.013684767563510558,-0.006166440777508275,0.0011116620983167014,0.015068785150933905,0.05166,5.166e-4
2016-12-01,-0.03666667938232426,0.017838640673864203,-4.517916532852384e-4,-0.038752301877039375,0.050788,5.0788e-4
2016-12-02,0.010034633887725075,0.004191031750161223,0.0016119370473233197,0.01359503923908112,0.050788,5.0788e-4
2016-12-05,-0.009934940398133363,-0.009738164234706637,-0.0038602481432749025,-0.008024404801379448,0.050788,5.0788e-4
2016-12-06,0.022664383920113718,-2.554823969510567e-4,0.0019921840887258124,0.020992111244818812,0.050788,5.0788e-4
2016-12-07,0.006767005702104312,0.005620879512872712,-1.6886279081174127e-4,0.005336563645887971,0.050788,5.0788e-4
2016-12-08,0.004873146088165914,-2.5411931085783657e-4,8.22664124216832e-4,-0.012000521053831426,0.050788,5.0788e-4
2016-12-09,-0.020568554480416168,0.006099153437696625,0.006020653126548092,-0.0029006048420323616,0.050788,5.0788e-4
